Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price
7,2023-09-12,2023-09-17,Met Him At A Bar,Cute brunch spot and love the story behind the 2 sister restaurants. My go to is the thai chicken waffles here. The matcha waffles are also really good.,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-11,2023-09-17,Met Him At A Bar,"Met Him At A Bar certainly serves up some of the most outstanding pasta I've ever had the pleasure of trying! The Bolognese pasta was incredibly meaty, and the Vodka Sauce pasta boasted a rich and creamy texture, both accompanied by perfectly cooked al dente noodles.The attentive hostess and waitstaff were quick to assist and ensure the tables were ready for the next guests. It's worth noting that this isn't the kind of place where you can leisurely enjoy a meal for over an hour; it's more of a high-energy spot.As for parking, street parking can be a challenge, so it's a great suggestion to utilize the nearby garage across the street for a hassle-free experience.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-10,2023-09-17,Met Him At A Bar,"Um, the pasta was indeed very solid.Their portions are on the smaller side though:( The clams were way too salty. I would personally never order that again. The truffle ravioli also had some raviolis that were deconstructed and had no filling (..?) The food took really long to come out and were probably behind on orders. They also kept wanting to take away our plates near the end even though we weren't finished....but nonetheless it was good and my party had a good time. The ambiance and servers were nice and I think that's what made up for it.Parking: street!!","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-09,2023-09-17,Met Him At A Bar,The dishes we got weren't amazing or memorable. All of our pastas were mediocre and the best thing we got was the calamari. Gets super busy so make a reservation!,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-06,2023-09-17,Met Him At A Bar,"My partner and I have been frequenting here over the last year. We always have a wonderful time. The staff is always 10/10, super nice and friendly. You can't go wrong with their pastas, they are always incredible. But I tried their tuna sandwich for the first time last night and just.... Wow. Hands down the best tuna sandwich I've ever had, which is saying something since I was already a huge fan of the basic tuna sandwich. The egg, cucumbers, and dill dressing blend beautifully together and bring out the tuna's flavor perfectly. The bread is exactly what you'd want on it too, sliced + toasted with just the right amount of butter. You can tell the chef behind their recipe was out to make the best tuna sandwich and you can taste the love behind it. So worth the 16 bucks! (And it comes with a side)Never have had a bad drink here. Their wine is great, but I get tipsy from wine easily and I'm often the designated driver, so I usually go with their pear cider Stem (and it's so good).As for desserts, I've tried their tiramisu some time back and wasn't a fan. Might've just been a bad night cause it just was on the bland and dry side. But they've since added cannolis, which are very good! I love their affogato as well.Price wise, it's about typical as any date night place in LA. Pastas are around 20 dollars, with it costing more to add protein. Apps remain around 10-15 depending on what you get. But you are paying for quality and won't be disappointed.Parking can be tricky. I usually go to one of the public parking lots a couple blocks down 8th street that's a dollar an hour. The garages right on La Brea can be quite expensive.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-05,2023-09-17,Met Him At A Bar,"My party of three came to MHAAB for brunch on Saturday.  As a side note, they serve similar breakfast items at the breakfast location Met Her at a Bar.  Him has a much larger interior so this is a great choice of the line at Her is too long.The food was fantastic.  We had a Chicken and Waffle, Mama's Omelette, and a breakfast burrito.  We rounded it out with coffee and orange juice.  It all tasted delicious and came out hot.We arrived right at opening time of 10 AM and it was relatively empty.  By 11 AM it was packed, so earlier will favor larger or hungrier parties.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-09-04,2023-09-17,Met Him At A Bar,"Great pasta, one of my favorite Italian restaurants in LA! The Carbonara is amazing, highly recommend. Service is friendly and ambiance is somewhat busy, depends of the time you go. Drinks are also good, great cocktails.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
7,2023-07-02,2023-09-17,Met Him At A Bar,The food was delicious. I highly recommend the lobster spaghettone which is their new dish. The portion was feeling and small wait time. Service was friendly and the ambiance is good too.,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",$$
8,2023-09-16,2023-09-17,Burnin' Shell,"I feel like there aren't too many places with outdoor BBQ and I'm so glad my friends and I stumbled onto here! It's also a charcoal BBQ so there's great smokey flavor imbued in all the seafood. For three hungry people, the Master set is the perfect amount of food. We debated the set meant for 2-3 people, but we really wanted the hagfish ($42.99). The price difference between the two sets was about $30 so it made more sense to just go for the Master set (meant for 3-4 people).Staff were attentive and did all of the cooking for us. They'll cut the hinges on the big clams and cut the other pieces of seafood into tiny bits for you. The seafood was delicious and fresh, no fishy taste at all.For the Master set, there is a giant bowl of noodles at the end so remember to keep space for them.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-16,2023-09-17,Burnin' Shell,Great place with amazing food!!! Went here twice already and for sure will be back again!!!,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-11,2023-09-17,Burnin' Shell,Such an interesting restaurant. Delicious food and excellent service! Highly recommended for all the seafood lovers,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-11,2023-09-17,Burnin' Shell,Differentiated service when you are not Korean customers. Very small portion for four people. Illegal after tax service charge.,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-10,2023-09-17,Burnin' Shell,The food is great not so great but great. The service is the best I think people come for the service the service is the main part of burnin shell. Ambience is great with music.,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-08,2023-09-17,Burnin' Shell,"Went here on one of my most recent visits to LA, and completely loved every part. I've been wanting to try this place for quiet some time now but I believe their hours were a little weird since they were remodeling, but now they're back and better than ever. Every felt and looked really clean in the inside and it has a very chill drinking type of atmosphere. Our table sat outside and i must say I do prefer that. It felt like a scene out of a Korean drama. We got the grilled eel (it was good but wish it had some type of flavoring), and the chief set. There was 4 of us and I must say we did all get pretty full. One of my favorite has to be their spicy cold noodles. Insane how much flavor was in it I could eat atleast three! Seafood was fresh and the waiters cook for you here, truly better service than anywhere you'll get. Would recommend if you're in the area","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-08,2023-09-17,Burnin' Shell,Food and service was amazing mouth watering highly recommend to try. Loved it! Burning Shells,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-06,2023-09-17,Burnin' Shell,"Seafood is fresh and service is amazing! What more can you expect from a restaurant? Also, I honestly thought the price was on point.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-04,2023-09-17,Burnin' Shell,"Burnin' Shell was absolutely great from all aspect--the service, food, portion, pricing, and presentation. My girlfriend and I had the Crew Set, which was more than enough for two people with a great assortment of side dishes and appetizers. The servers were very friendly and had taken care of the grilling part. I'd recommend this place to anyone for lunch or dinner with some drinks.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
8,2023-09-04,2023-09-17,Burnin' Shell,"We got the Chief set and it was pretty filling. We didn't think we would've had enough food but the side noodles and soups were pretty filling and there were food leftover we couldn't take since they didn't have soup containers. Their ceviche was really good and all the waiters/waitress cooked for us! They're all friendly and nice, especially John and Jeff. Enjoyed this place after a long drive from Big Sur. All seafood only, I don't think they have any meat, Atleast I didn't see it? Definitely a good experience","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",$$$
9,2023-09-16,2023-09-17,Great White,Just unimpressive all around.  Do not accommodate customers in any way.  Not worth it.,"244 N Larchmont Blvd Los Angeles, CA 90004",4.1,439,"American (New), Breakfast & Brunch, Cocktail Bars",$$
