Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,NormalizedRating
7,2023-09-12,2023-09-17,Met Him At A Bar,cute brunch spot and love the story behind the 2 sister restaurants. my go to is the thai chicken waffles here. the matcha waffles are also really good.,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-11,2023-09-17,Met Him At A Bar,"met him at a bar certainly serves up some of the most outstanding pasta i've ever had the pleasure of trying! the bolognese pasta was incredibly meaty, and the vodka sauce pasta boasted a rich and creamy texture, both accompanied by perfectly cooked al dente noodles.the attentive hostess and waitstaff were quick to assist and ensure the tables were ready for the next guests. it's worth noting that this isn't the kind of place where you can leisurely enjoy a meal for over an hour; it's more of a high-energy spot.as for parking, street parking can be a challenge, so it's a great suggestion to utilize the nearby garage across the street for a hassle-free experience.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-10,2023-09-17,Met Him At A Bar,"um, the pasta was indeed very solid.their portions are on the smaller side though:( the clams were way too salty. i would personally never order that again. the truffle ravioli also had some raviolis that were deconstructed and had no filling (..?) the food took really long to come out and were probably behind on orders. they also kept wanting to take away our plates near the end even though we weren't finished....but nonetheless it was good and my party had a good time. the ambiance and servers were nice and i think that's what made up for it.parking: street!!","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-09,2023-09-17,Met Him At A Bar,the dishes we got weren't amazing or memorable. all of our pastas were mediocre and the best thing we got was the calamari. gets super busy so make a reservation!,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-06,2023-09-17,Met Him At A Bar,"my partner and i have been frequenting here over the last year. we always have a wonderful time. the staff is always 10/10, super nice and friendly. you can't go wrong with their pastas, they are always incredible. but i tried their tuna sandwich for the first time last night and just.... wow. hands down the best tuna sandwich i've ever had, which is saying something since i was already a huge fan of the basic tuna sandwich. the egg, cucumbers, and dill dressing blend beautifully together and bring out the tuna's flavor perfectly. the bread is exactly what you'd want on it too, sliced + toasted with just the right amount of butter. you can tell the chef behind their recipe was out to make the best tuna sandwich and you can taste the love behind it. so worth the 16 bucks! (and it comes with a side)never have had a bad drink here. their wine is great, but i get tipsy from wine easily and i'm often the designated driver, so i usually go with their pear cider stem (and it's so good).as for desserts, i've tried their tiramisu some time back and wasn't a fan. might've just been a bad night cause it just was on the bland and dry side. but they've since added cannolis, which are very good! i love their affogato as well.price wise, it's about typical as any date night place in la. pastas are around 20 dollars, with it costing more to add protein. apps remain around 10-15 depending on what you get. but you are paying for quality and won't be disappointed.parking can be tricky. i usually go to one of the public parking lots a couple blocks down 8th street that's a dollar an hour. the garages right on la brea can be quite expensive.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-05,2023-09-17,Met Him At A Bar,"my party of three came to mhaab for brunch on saturday. as a side note, they serve similar breakfast items at the breakfast location met her at a bar. him has a much larger interior so this is a great choice of the line at her is too long.the food was fantastic. we had a chicken and waffle, mama's omelette, and a breakfast burrito. we rounded it out with coffee and orange juice. it all tasted delicious and came out hot.we arrived right at opening time of 10 am and it was relatively empty. by 11 am it was packed, so earlier will favor larger or hungrier parties.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-09-04,2023-09-17,Met Him At A Bar,"great pasta, one of my favorite italian restaurants in la! the carbonara is amazing, highly recommend. service is friendly and ambiance is somewhat busy, depends of the time you go. drinks are also good, great cocktails.","801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
7,2023-07-02,2023-09-17,Met Him At A Bar,the food was delicious. i highly recommend the lobster spaghettone which is their new dish. the portion was feeling and small wait time. service was friendly and the ambiance is good too.,"801 S La Brea Los Angeles, CA 90036",4.3,653,"Italian, Cocktail Bars",0.5333333333333332
8,2023-09-16,2023-09-17,Burnin' Shell,"i feel like there aren't too many places with outdoor bbq and i'm so glad my friends and i stumbled onto here! it's also a charcoal bbq so there's great smokey flavor imbued in all the seafood. for three hungry people, the master set is the perfect amount of food. we debated the set meant for 2-3 people, but we really wanted the hagfish ($42.99). the price difference between the two sets was about $30 so it made more sense to just go for the master set (meant for 3-4 people).staff were attentive and did all of the cooking for us. they'll cut the hinges on the big clams and cut the other pieces of seafood into tiny bits for you. the seafood was delicious and fresh, no fishy taste at all.for the master set, there is a giant bowl of noodles at the end so remember to keep space for them.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-16,2023-09-17,Burnin' Shell,great place with amazing food!!! went here twice already and for sure will be back again!!!,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-11,2023-09-17,Burnin' Shell,such an interesting restaurant. delicious food and excellent service! highly recommended for all the seafood lovers,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-11,2023-09-17,Burnin' Shell,differentiated service when you are not korean customers. very small portion for four people. illegal after tax service charge.,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-10,2023-09-17,Burnin' Shell,the food is great not so great but great. the service is the best i think people come for the service the service is the main part of burnin shell. ambience is great with music.,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-08,2023-09-17,Burnin' Shell,"went here on one of my most recent visits to la, and completely loved every part. i've been wanting to try this place for quiet some time now but i believe their hours were a little weird since they were remodeling, but now they're back and better than ever. every felt and looked really clean in the inside and it has a very chill drinking type of atmosphere. our table sat outside and i must say i do prefer that. it felt like a scene out of a korean drama. we got the grilled eel (it was good but wish it had some type of flavoring), and the chief set. there was 4 of us and i must say we did all get pretty full. one of my favorite has to be their spicy cold noodles. insane how much flavor was in it i could eat atleast three! seafood was fresh and the waiters cook for you here, truly better service than anywhere you'll get. would recommend if you're in the area","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-08,2023-09-17,Burnin' Shell,food and service was amazing mouth watering highly recommend to try. loved it! burning shells,"3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-06,2023-09-17,Burnin' Shell,"seafood is fresh and service is amazing! what more can you expect from a restaurant? also, i honestly thought the price was on point.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
8,2023-09-04,2023-09-17,Burnin' Shell,"burnin' shell was absolutely great from all aspect--the service, food, portion, pricing, and presentation. my girlfriend and i had the crew set, which was more than enough for two people with a great assortment of side dishes and appetizers. the servers were very friendly and had taken care of the grilling part. i'd recommend this place to anyone for lunch or dinner with some drinks.","3916 Wilshire Blvd Los Angeles, CA 90010",4.7,95,"Seafood, Korean, Barbeque",0.8000000000000002
